date,symbol,open,high,low,close,adjusted_close,volume,source,daily_return,range_pct,sma_20,sma_50,volatility_20d
2016-10-14,IWM,121.3600006,121.8399963,120.4000015,120.4300003,106.5410385,24554600,yahoo_finance_backfill,-0.004052248654,0.01195711032,123.2599999,123.0296004,0.009705669179
2016-10-17,IWM,120.5800018,120.8499985,120.1600037,120.2900009,106.4171677,17119500,yahoo_finance_backfill,-0.001162496053,0.005736094396,123.141,122.9894003,0.009557041803
2016-10-18,IWM,121.5199966,121.5800018,120.6600037,120.9800034,107.0275879,19158900,yahoo_finance_backfill,0.005736158407,0.007604546819,123.0825001,122.9642004,0.00963554664
2016-10-19,IWM,121.1699982,121.9499969,120.5,121.4899979,107.4787674,18477400,yahoo_finance_backfill,0.004215527241,0.01193511338,122.9610001,122.9466003,0.009054145305
2016-10-20,IWM,121.1399994,122,120.4100037,121.1299973,107.1602859,20485600,yahoo_finance_backfill,-0.002963211838,0.01312636288,122.7325001,122.9394003,0.008310007235
2016-10-21,IWM,120.2600021,121.3700027,120.0999985,121.0699997,107.1071854,21093700,yahoo_finance_backfill,-0.0004953157875,0.01048983401,122.5455002,122.9194003,0.008220466191
2016-10-24,IWM,122.0400009,122.6100006,121.4499969,121.8399963,107.7883911,15421600,yahoo_finance_backfill,0.006359928982,0.00952071352,122.4759998,122.9124002,0.007955954083
2016-10-25,IWM,121.8099976,121.9899979,120.5999985,120.9300003,106.9833527,16459800,yahoo_finance_backfill,-0.007468778953,0.01149424788,122.3359997,122.8630002,0.008022821365
2016-10-26,IWM,120.1100006,121,119.4599991,119.7300034,105.9217529,24975300,yahoo_finance_backfill,-0.009923070347,0.0128622806,122.0884998,122.8096002,0.007972937927
2016-10-27,IWM,120.1200027,120.1399994,118.0899963,118.3600006,104.7097626,29525700,yahoo_finance_backfill,-0.01144243515,0.01732006666,121.8634998,122.7360002,0.007738191853
2016-10-28,IWM,118.3099976,119.0299988,117.75,118.0299988,104.4178009,35473700,yahoo_finance_backfill,-0.002788119283,0.01084469044,121.5544998,122.6378001,0.007125514689
2016-10-31,IWM,118.1800003,118.6399994,117.8000031,118.5,104.8336258,20311800,yahoo_finance_backfill,0.003982048672,0.007088576371,121.2884998,122.5490001,0.007269633807
2016-11-01,IWM,118.6600037,118.6999969,116.2799988,117.0500031,103.5508347,34147200,yahoo_finance_backfill,-0.01223626076,0.02067490847,120.9805,122.4256001,0.007592204152
2016-11-02,IWM,116.8700027,117,115.3899994,115.5599976,102.2326813,29859900,yahoo_finance_backfill,-0.01272964939,0.01393216194,120.5610001,122.2552001,0.007638784868
2016-11-03,IWM,115.9100037,116.2399979,114.8799973,115,101.7372437,22717500,yahoo_finance_backfill,-0.004845946795,0.01182609217,120.1200001,122.0938001,0.007622598108
2016-11-04,IWM,115.3000031,116.9000015,115.0500031,115.7399979,102.3918839,35237200,yahoo_finance_backfill,0.006434764348,0.01598408876,119.7654999,121.9424001,0.007869602746
2016-11-07,IWM,118,118.8199997,117.7099991,118.5699997,104.8955231,32370900,yahoo_finance_backfill,0.02445137248,0.009361563657,119.4789997,121.8526001,0.009450443249
